C/A,UNIT,SCP,STATION,LINENAME,DIVISION,DATE,DAILY_ENTRIES,DAILY_EXITS
H032,R295,00-05-01,WILSON AV,L,BMT,05/24/2022,0.0,0.0
H032,R295,00-05-01,WILSON AV,L,BMT,05/25/2022,0.0,0.0
H032,R295,00-05-01,WILSON AV,L,BMT,05/26/2022,0.0,0.0
H032,R295,00-05-01,WILSON AV,L,BMT,05/27/2022,0.0,0.0
H033,R313,00-00-00,BUSHWICK AV,L,BMT,05/21/2022,370.0,571.0
H033,R313,00-00-00,BUSHWICK AV,L,BMT,05/22/2022,309.0,536.0
H033,R313,00-00-00,BUSHWICK AV,L,BMT,05/23/2022,612.0,586.0
H033,R313,00-00-00,BUSHWICK AV,L,BMT,05/24/2022,631.0,544.0
H033,R313,00-00-00,BUSHWICK AV,L,BMT,05/25/2022,631.0,614.0
H033,R313,00-00-00,BUSHWICK AV,L,BMT,05/26/2022,578.0,567.0
H033,R313,00-00-00,BUSHWICK AV,L,BMT,05/27/2022,554.0,561.0
H033,R313,00-00-01,BUSHWICK AV,L,BMT,05/21/2022,206.0,104.0
H033,R313,00-00-01,BUSHWICK AV,L,BMT,05/22/2022,173.0,96.0
H033,R313,00-00-01,BUSHWICK AV,L,BMT,05/23/2022,287.0,115.0
H033,R313,00-00-01,BUSHWICK AV,L,BMT,05/24/2022,268.0,155.0
H033,R313,00-00-01,BUSHWICK AV,L,BMT,05/25/2022,269.0,107.0
H033,R313,00-00-01,BUSHWICK AV,L,BMT,05/26/2022,298.0,116.0
H033,R313,00-00-01,BUSHWICK AV,L,BMT,05/27/2022,285.0,133.0
H033,R313,00-00-02,BUSHWICK AV,L,BMT,05/21/2022,151.0,155.0
H033,R313,00-00-02,BUSHWICK AV,L,BMT,05/22/2022,125.0,135.0
H033,R313,00-00-02,BUSHWICK AV,L,BMT,05/23/2022,188.0,251.0
H033,R313,00-00-02,BUSHWICK AV,L,BMT,05/24/2022,201.0,266.0
H033,R313,00-00-02,BUSHWICK AV,L,BMT,05/25/2022,183.0,279.0
H033,R313,00-00-02,BUSHWICK AV,L,BMT,05/26/2022,211.0,262.0
H033,R313,00-00-02,BUSHWICK AV,L,BMT,05/27/2022,186.0,258.0
H035,R348,00-00-00,ATLANTIC AV,L,BMT,05/21/2022,153.0,60.0
H035,R348,00-00-00,ATLANTIC AV,L,BMT,05/22/2022,115.0,50.0
H035,R348,00-00-00,ATLANTIC AV,L,BMT,05/23/2022,296.0,119.0
H035,R348,00-00-00,ATLANTIC AV,L,BMT,05/24/2022,336.0,104.0
H035,R348,00-00-00,ATLANTIC AV,L,BMT,05/25/2022,368.0,132.0
H035,R348,00-00-00,ATLANTIC AV,L,BMT,05/26/2022,353.0,114.0
H035,R348,00-00-00,ATLANTIC AV,L,BMT,05/27/2022,349.0,119.0
H035,R348,00-00-01,ATLANTIC AV,L,BMT,05/21/2022,84.0,43.0
H035,R348,00-00-01,ATLANTIC AV,L,BMT,05/22/2022,49.0,35.0
H035,R348,00-00-01,ATLANTIC AV,L,BMT,05/23/2022,248.0,136.0
H035,R348,00-00-01,ATLANTIC AV,L,BMT,05/24/2022,169.0,135.0
H035,R348,00-00-01,ATLANTIC AV,L,BMT,05/25/2022,198.0,123.0
H035,R348,00-00-01,ATLANTIC AV,L,BMT,05/26/2022,203.0,149.0
H035,R348,00-00-01,ATLANTIC AV,L,BMT,05/27/2022,189.0,124.0
H035,R348,00-00-02,ATLANTIC AV,L,BMT,05/21/2022,170.0,189.0
H035,R348,00-00-02,ATLANTIC AV,L,BMT,05/22/2022,139.0,152.0
H035,R348,00-00-02,ATLANTIC AV,L,BMT,05/23/2022,333.0,348.0
H035,R348,00-00-02,ATLANTIC AV,L,BMT,05/24/2022,380.0,350.0
H035,R348,00-00-02,ATLANTIC AV,L,BMT,05/25/2022,387.0,370.0
H035,R348,00-00-02,ATLANTIC AV,L,BMT,05/26/2022,345.0,367.0
H035,R348,00-00-02,ATLANTIC AV,L,BMT,05/27/2022,392.0,322.0
H037,R349,00-00-00,SUTTER AV,L,BMT,05/21/2022,562.0,1261.0
H037,R349,00-00-00,SUTTER AV,L,BMT,05/22/2022,439.0,1034.0
H037,R349,00-00-00,SUTTER AV,L,BMT,05/23/2022,984.0,1967.0
H037,R349,00-00-00,SUTTER AV,L,BMT,05/24/2022,934.0,2080.0
H037,R349,00-00-00,SUTTER AV,L,BMT,05/25/2022,978.0,1968.0
H037,R349,00-00-00,SUTTER AV,L,BMT,05/26/2022,919.0,1856.0
H037,R349,00-00-00,SUTTER AV,L,BMT,05/27/2022,903.0,1856.0
H037,R349,00-00-01,SUTTER AV,L,BMT,05/21/2022,272.0,163.0
H037,R349,00-00-01,SUTTER AV,L,BMT,05/22/2022,200.0,128.0
H037,R349,00-00-01,SUTTER AV,L,BMT,05/23/2022,549.0,351.0
H037,R349,00-00-01,SUTTER AV,L,BMT,05/24/2022,567.0,285.0
H037,R349,00-00-01,SUTTER AV,L,BMT,05/25/2022,585.0,315.0
H037,R349,00-00-01,SUTTER AV,L,BMT,05/26/2022,600.0,293.0
H037,R349,00-00-01,SUTTER AV,L,BMT,05/27/2022,547.0,302.0
H038,R350,00-00-00,LIVONIA AV,L,BMT,05/21/2022,179.0,388.0
H038,R350,00-00-00,LIVONIA AV,L,BMT,05/22/2022,107.0,272.0
H038,R350,00-00-00,LIVONIA AV,L,BMT,05/23/2022,328.0,684.0
H038,R350,00-00-00,LIVONIA AV,L,BMT,05/24/2022,281.0,665.0
H038,R350,00-00-00,LIVONIA AV,L,BMT,05/25/2022,324.0,730.0
H038,R350,00-00-00,LIVONIA AV,L,BMT,05/26/2022,334.0,744.0
H038,R350,00-00-00,LIVONIA AV,L,BMT,05/27/2022,285.0,726.0
H038,R350,00-00-01,LIVONIA AV,L,BMT,05/21/2022,131.0,127.0
H038,R350,00-00-01,LIVONIA AV,L,BMT,05/22/2022,84.0,98.0
H038,R350,00-00-01,LIVONIA AV,L,BMT,05/23/2022,255.0,308.0
H038,R350,00-00-01,LIVONIA AV,L,BMT,05/24/2022,260.0,311.0
H038,R350,00-00-01,LIVONIA AV,L,BMT,05/25/2022,284.0,290.0
H038,R350,00-00-01,LIVONIA AV,L,BMT,05/26/2022,350.0,320.0
H038,R350,00-00-01,LIVONIA AV,L,BMT,05/27/2022,206.0,253.0
H038,R350,00-00-02,LIVONIA AV,L,BMT,05/21/2022,338.0,285.0
H038,R350,00-00-02,LIVONIA AV,L,BMT,05/22/2022,263.0,230.0
H038,R350,00-00-02,LIVONIA AV,L,BMT,05/23/2022,733.0,382.0
H038,R350,00-00-02,LIVONIA AV,L,BMT,05/24/2022,746.0,398.0
H038,R350,00-00-02,LIVONIA AV,L,BMT,05/25/2022,769.0,444.0
H038,R350,00-00-02,LIVONIA AV,L,BMT,05/26/2022,588.0,381.0
H038,R350,00-00-02,LIVONIA AV,L,BMT,05/27/2022,679.0,396.0
H038,R350,00-05-00,LIVONIA AV,L,BMT,05/21/2022,6.0,0.0
H038,R350,00-05-00,LIVONIA AV,L,BMT,05/22/2022,4.0,0.0
H038,R350,00-05-00,LIVONIA AV,L,BMT,05/23/2022,21.0,0.0
H038,R350,00-05-00,LIVONIA AV,L,BMT,05/24/2022,14.0,0.0
H038,R350,00-05-00,LIVONIA AV,L,BMT,05/25/2022,20.0,0.0
H038,R350,00-05-00,LIVONIA AV,L,BMT,05/26/2022,14.0,0.0
H038,R350,00-05-00,LIVONIA AV,L,BMT,05/27/2022,12.0,0.0
H038,R350,00-05-01,LIVONIA AV,L,BMT,05/21/2022,0.0,0.0
H038,R350,00-05-01,LIVONIA AV,L,BMT,05/22/2022,0.0,1.0
H038,R350,00-05-01,LIVONIA AV,L,BMT,05/23/2022,0.0,1.0
H038,R350,00-05-01,LIVONIA AV,L,BMT,05/24/2022,0.0,0.0
H038,R350,00-05-01,LIVONIA AV,L,BMT,05/25/2022,0.0,3.0
H038,R350,00-05-01,LIVONIA AV,L,BMT,05/26/2022,0.0,0.0
H038,R350,00-05-01,LIVONIA AV,L,BMT,05/27/2022,0.0,0.0
H038,R350,00-06-00,LIVONIA AV,L,BMT,05/21/2022,0.0,229.0
H038,R350,00-06-00,LIVONIA AV,L,BMT,05/22/2022,0.0,147.0
H038,R350,00-06-00,LIVONIA AV,L,BMT,05/23/2022,21.0,398.0
H038,R350,00-06-00,LIVONIA AV,L,BMT,05/24/2022,39.0,353.0
H038,R350,00-06-00,LIVONIA AV,L,BMT,05/25/2022,44.0,383.0
H038,R350,00-06-00,LIVONIA AV,L,BMT,05/26/2022,40.0,395.0
H038,R350,00-06-00,LIVONIA AV,L,BMT,05/27/2022,52.0,361.0
H038,R350,00-06-01,LIVONIA AV,L,BMT,05/21/2022,0.0,154.0
H038,R350,00-06-01,LIVONIA AV,L,BMT,05/22/2022,0.0,123.0
H038,R350,00-06-01,LIVONIA AV,L,BMT,05/23/2022,125.0,170.0
H038,R350,00-06-01,LIVONIA AV,L,BMT,05/24/2022,188.0,164.0
H038,R350,00-06-01,LIVONIA AV,L,BMT,05/25/2022,196.0,150.0
H038,R350,00-06-01,LIVONIA AV,L,BMT,05/26/2022,175.0,188.0
H038,R350,00-06-01,LIVONIA AV,L,BMT,05/27/2022,215.0,187.0
H039,R375,00-00-00,NEW LOTS,L,BMT,05/21/2022,200.0,1331.0
H039,R375,00-00-00,NEW LOTS,L,BMT,05/22/2022,353.0,1029.0
H039,R375,00-00-00,NEW LOTS,L,BMT,05/23/2022,897.0,1920.0
H039,R375,00-00-00,NEW LOTS,L,BMT,05/24/2022,1017.0,1914.0
H039,R375,00-00-00,NEW LOTS,L,BMT,05/25/2022,1019.0,1991.0
H039,R375,00-00-00,NEW LOTS,L,BMT,05/26/2022,1006.0,2014.0
H039,R375,00-00-00,NEW LOTS,L,BMT,05/27/2022,946.0,1894.0
H039,R375,00-00-01,NEW LOTS,L,BMT,05/21/2022,553.0,427.0
H039,R375,00-00-01,NEW LOTS,L,BMT,05/22/2022,247.0,293.0
H039,R375,00-00-01,NEW LOTS,L,BMT,05/23/2022,681.0,867.0
H039,R375,00-00-01,NEW LOTS,L,BMT,05/24/2022,708.0,881.0
H039,R375,00-00-01,NEW LOTS,L,BMT,05/25/2022,747.0,884.0
H039,R375,00-00-01,NEW LOTS,L,BMT,05/26/2022,664.0,884.0
H039,R375,00-00-01,NEW LOTS,L,BMT,05/27/2022,606.0,775.0
H039,R375,00-00-02,NEW LOTS,L,BMT,05/21/2022,188.0,103.0
H039,R375,00-00-02,NEW LOTS,L,BMT,05/22/2022,131.0,57.0
H039,R375,00-00-02,NEW LOTS,L,BMT,05/23/2022,427.0,163.0
H039,R375,00-00-02,NEW LOTS,L,BMT,05/24/2022,409.0,153.0
H039,R375,00-00-02,NEW LOTS,L,BMT,05/25/2022,404.0,163.0
H039,R375,00-00-02,NEW LOTS,L,BMT,05/26/2022,424.0,180.0
H039,R375,00-00-02,NEW LOTS,L,BMT,05/27/2022,355.0,142.0
H040,R376,00-00-00,EAST 105 ST,L,BMT,05/21/2022,314.0,552.0
H040,R376,00-00-00,EAST 105 ST,L,BMT,05/22/2022,236.0,496.0
H040,R376,00-00-00,EAST 105 ST,L,BMT,05/23/2022,620.0,814.0
H040,R376,00-00-00,EAST 105 ST,L,BMT,05/24/2022,648.0,735.0
H040,R376,00-00-00,EAST 105 ST,L,BMT,05/25/2022,610.0,800.0
H040,R376,00-00-00,EAST 105 ST,L,BMT,05/26/2022,626.0,707.0
H040,R376,00-00-00,EAST 105 ST,L,BMT,05/27/2022,585.0,692.0
H040,R376,00-00-01,EAST 105 ST,L,BMT,05/21/2022,198.0,336.0
H040,R376,00-00-01,EAST 105 ST,L,BMT,05/22/2022,154.0,209.0
H040,R376,00-00-01,EAST 105 ST,L,BMT,05/23/2022,386.0,704.0
H040,R376,00-00-01,EAST 105 ST,L,BMT,05/24/2022,453.0,811.0
H040,R376,00-00-01,EAST 105 ST,L,BMT,05/25/2022,439.0,819.0
H040,R376,00-00-01,EAST 105 ST,L,BMT,05/26/2022,466.0,777.0
H040,R376,00-00-01,EAST 105 ST,L,BMT,05/27/2022,383.0,711.0
H040,R376,00-00-02,EAST 105 ST,L,BMT,05/21/2022,96.0,214.0
H040,R376,00-00-02,EAST 105 ST,L,BMT,05/22/2022,47.0,157.0
H040,R376,00-00-02,EAST 105 ST,L,BMT,05/23/2022,226.0,487.0
H040,R376,00-00-02,EAST 105 ST,L,BMT,05/24/2022,254.0,569.0
H040,R376,00-00-02,EAST 105 ST,L,BMT,05/25/2022,241.0,512.0
H040,R376,00-00-02,EAST 105 ST,L,BMT,05/26/2022,224.0,529.0
H040,R376,00-00-02,EAST 105 ST,L,BMT,05/27/2022,211.0,495.0
H040,R376,00-00-03,EAST 105 ST,L,BMT,05/21/2022,53.0,119.0
H040,R376,00-00-03,EAST 105 ST,L,BMT,05/22/2022,37.0,83.0
H040,R376,00-00-03,EAST 105 ST,L,BMT,05/23/2022,165.0,328.0
H040,R376,00-00-03,EAST 105 ST,L,BMT,05/24/2022,192.0,361.0
H040,R376,00-00-03,EAST 105 ST,L,BMT,05/25/2022,192.0,331.0
H040,R376,00-00-03,EAST 105 ST,L,BMT,05/26/2022,204.0,361.0
H040,R376,00-00-03,EAST 105 ST,L,BMT,05/27/2022,166.0,348.0
H041,R152,00-00-00,CANARSIE-ROCKAW,L,BMT,05/21/2022,99.0,199.0
H041,R152,00-00-00,CANARSIE-ROCKAW,L,BMT,05/22/2022,63.0,193.0
H041,R152,00-00-00,CANARSIE-ROCKAW,L,BMT,05/23/2022,207.0,450.0
H041,R152,00-00-00,CANARSIE-ROCKAW,L,BMT,05/24/2022,158.0,426.0
H041,R152,00-00-00,CANARSIE-ROCKAW,L,BMT,05/25/2022,209.0,431.0
H041,R152,00-00-00,CANARSIE-ROCKAW,L,BMT,05/26/2022,242.0,434.0
H041,R152,00-00-00,CANARSIE-ROCKAW,L,BMT,05/27/2022,139.0,347.0
H041,R152,00-00-01,CANARSIE-ROCKAW,L,BMT,05/21/2022,162.0,215.0
H041,R152,00-00-01,CANARSIE-ROCKAW,L,BMT,05/22/2022,134.0,119.0
H041,R152,00-00-01,CANARSIE-ROCKAW,L,BMT,05/23/2022,309.0,343.0
H041,R152,00-00-01,CANARSIE-ROCKAW,L,BMT,05/24/2022,358.0,343.0
H041,R152,00-00-01,CANARSIE-ROCKAW,L,BMT,05/25/2022,342.0,373.0
H041,R152,00-00-01,CANARSIE-ROCKAW,L,BMT,05/26/2022,285.0,396.0
H041,R152,00-00-01,CANARSIE-ROCKAW,L,BMT,05/27/2022,281.0,308.0
H041,R152,00-00-02,CANARSIE-ROCKAW,L,BMT,05/21/2022,333.0,63.0
H041,R152,00-00-02,CANARSIE-ROCKAW,L,BMT,05/22/2022,406.0,29.0
H041,R152,00-00-02,CANARSIE-ROCKAW,L,BMT,05/23/2022,917.0,104.0
H041,R152,00-00-02,CANARSIE-ROCKAW,L,BMT,05/24/2022,842.0,117.0
H041,R152,00-00-02,CANARSIE-ROCKAW,L,BMT,05/25/2022,624.0,127.0
H041,R152,00-00-02,CANARSIE-ROCKAW,L,BMT,05/26/2022,622.0,116.0
H041,R152,00-00-02,CANARSIE-ROCKAW,L,BMT,05/27/2022,605.0,89.0
H041,R152,00-00-03,CANARSIE-ROCKAW,L,BMT,05/21/2022,261.0,125.0
H041,R152,00-00-03,CANARSIE-ROCKAW,L,BMT,05/22/2022,23.0,109.0
H041,R152,00-00-03,CANARSIE-ROCKAW,L,BMT,05/23/2022,36.0,323.0
H041,R152,00-00-03,CANARSIE-ROCKAW,L,BMT,05/24/2022,229.0,266.0
H041,R152,00-00-03,CANARSIE-ROCKAW,L,BMT,05/25/2022,561.0,301.0
H041,R152,00-00-03,CANARSIE-ROCKAW,L,BMT,05/26/2022,577.0,275.0
H041,R152,00-00-03,CANARSIE-ROCKAW,L,BMT,05/27/2022,547.0,239.0
H041,R152,00-00-04,CANARSIE-ROCKAW,L,BMT,05/21/2022,49.0,29.0
H041,R152,00-00-04,CANARSIE-ROCKAW,L,BMT,05/22/2022,45.0,22.0
H041,R152,00-00-04,CANARSIE-ROCKAW,L,BMT,05/23/2022,194.0,39.0
H041,R152,00-00-04,CANARSIE-ROCKAW,L,BMT,05/24/2022,178.0,53.0
H041,R152,00-00-04,CANARSIE-ROCKAW,L,BMT,05/25/2022,154.0,54.0
H041,R152,00-00-04,CANARSIE-ROCKAW,L,BMT,05/26/2022,134.0,49.0
H041,R152,00-00-04,CANARSIE-ROCKAW,L,BMT,05/27/2022,113.0,46.0
H041,R152,00-03-00,CANARSIE-ROCKAW,L,BMT,05/21/2022,28.0,124.0
H041,R152,00-03-00,CANARSIE-ROCKAW,L,BMT,05/22/2022,19.0,86.0
H041,R152,00-03-00,CANARSIE-ROCKAW,L,BMT,05/23/2022,36.0,222.0
H041,R152,00-03-00,CANARSIE-ROCKAW,L,BMT,05/24/2022,34.0,230.0
H041,R152,00-03-00,CANARSIE-ROCKAW,L,BMT,05/25/2022,40.0,246.0
H041,R152,00-03-00,CANARSIE-ROCKAW,L,BMT,05/26/2022,38.0,264.0
H041,R152,00-03-00,CANARSIE-ROCKAW,L,BMT,05/27/2022,25.0,224.0
H041,R152,00-03-01,CANARSIE-ROCKAW,L,BMT,05/21/2022,21.0,64.0
H041,R152,00-03-01,CANARSIE-ROCKAW,L,BMT,05/22/2022,15.0,54.0
H041,R152,00-03-01,CANARSIE-ROCKAW,L,BMT,05/23/2022,42.0,89.0
H041,R152,00-03-01,CANARSIE-ROCKAW,L,BMT,05/24/2022,36.0,106.0
H041,R152,00-03-01,CANARSIE-ROCKAW,L,BMT,05/25/2022,40.0,77.0
H041,R152,00-03-01,CANARSIE-ROCKAW,L,BMT,05/26/2022,32.0,111.0
H041,R152,00-03-01,CANARSIE-ROCKAW,L,BMT,05/27/2022,35.0,93.0
H041,R152,00-03-02,CANARSIE-ROCKAW,L,BMT,05/21/2022,27.0,38.0
H041,R152,00-03-02,CANARSIE-ROCKAW,L,BMT,05/22/2022,11.0,30.0
H041,R152,00-03-02,CANARSIE-ROCKAW,L,BMT,05/23/2022,48.0,45.0
H041,R152,00-03-02,CANARSIE-ROCKAW,L,BMT,05/24/2022,50.0,60.0
H041,R152,00-03-02,CANARSIE-ROCKAW,L,BMT,05/25/2022,54.0,50.0
H041,R152,00-03-02,CANARSIE-ROCKAW,L,BMT,05/26/2022,58.0,49.0
H041,R152,00-03-02,CANARSIE-ROCKAW,L,BMT,05/27/2022,40.0,65.0
H041,R152,00-03-03,CANARSIE-ROCKAW,L,BMT,05/21/2022,19.0,23.0
H041,R152,00-03-03,CANARSIE-ROCKAW,L,BMT,05/22/2022,14.0,28.0
H041,R152,00-03-03,CANARSIE-ROCKAW,L,BMT,05/23/2022,49.0,42.0
H041,R152,00-03-03,CANARSIE-ROCKAW,L,BMT,05/24/2022,47.0,55.0
H041,R152,00-03-03,CANARSIE-ROCKAW,L,BMT,05/25/2022,48.0,51.0
H041,R152,00-03-03,CANARSIE-ROCKAW,L,BMT,05/26/2022,47.0,63.0
H041,R152,00-03-03,CANARSIE-ROCKAW,L,BMT,05/27/2022,41.0,49.0
H041,R152,00-05-00,CANARSIE-ROCKAW,L,BMT,05/21/2022,0.0,0.0
H041,R152,00-05-00,CANARSIE-ROCKAW,L,BMT,05/22/2022,0.0,0.0
H041,R152,00-05-00,CANARSIE-ROCKAW,L,BMT,05/23/2022,0.0,0.0
H041,R152,00-05-00,CANARSIE-ROCKAW,L,BMT,05/24/2022,0.0,0.0
H041,R152,00-05-00,CANARSIE-ROCKAW,L,BMT,05/25/2022,131624.0,0.0
H041,R152,00-05-00,CANARSIE-ROCKAW,L,BMT,05/26/2022,0.0,0.0
H041,R152,00-05-00,CANARSIE-ROCKAW,L,BMT,05/27/2022,262144.0,524288.0
H041,R152,00-05-01,CANARSIE-ROCKAW,L,BMT,05/21/2022,0.0,4.0
H041,R152,00-05-01,CANARSIE-ROCKAW,L,BMT,05/22/2022,0.0,0.0
H041,R152,00-05-01,CANARSIE-ROCKAW,L,BMT,05/23/2022,0.0,3.0
H041,R152,00-05-01,CANARSIE-ROCKAW,L,BMT,05/24/2022,0.0,3.0
H041,R152,00-05-01,CANARSIE-ROCKAW,L,BMT,05/25/2022,0.0,1.0
H041,R152,00-05-01,CANARSIE-ROCKAW,L,BMT,05/26/2022,0.0,0.0
H041,R152,00-05-01,CANARSIE-ROCKAW,L,BMT,05/27/2022,0.0,0.0
H041,R152,00-05-02,CANARSIE-ROCKAW,L,BMT,05/21/2022,2.0,0.0
H041,R152,00-05-02,CANARSIE-ROCKAW,L,BMT,05/22/2022,1.0,0.0
H041,R152,00-05-02,CANARSIE-ROCKAW,L,BMT,05/23/2022,7.0,0.0
H041,R152,00-05-02,CANARSIE-ROCKAW,L,BMT,05/24/2022,4.0,0.0
H041,R152,00-05-02,CANARSIE-ROCKAW,L,BMT,05/25/2022,2.0,0.0
H041,R152,00-05-02,CANARSIE-ROCKAW,L,BMT,05/26/2022,8.0,0.0
H041,R152,00-05-02,CANARSIE-ROCKAW,L,BMT,05/27/2022,3.0,0.0
H041,R152,00-05-03,CANARSIE-ROCKAW,L,BMT,05/21/2022,0.0,0.0
H041,R152,00-05-03,CANARSIE-ROCKAW,L,BMT,05/22/2022,0.0,0.0
H041,R152,00-05-03,CANARSIE-ROCKAW,L,BMT,05/23/2022,0.0,1.0
H041,R152,00-05-03,CANARSIE-ROCKAW,L,BMT,05/24/2022,0.0,1.0
H041,R152,00-05-03,CANARSIE-ROCKAW,L,BMT,05/25/2022,0.0,0.0
H041,R152,00-05-03,CANARSIE-ROCKAW,L,BMT,05/26/2022,0.0,3.0
H041,R152,00-05-03,CANARSIE-ROCKAW,L,BMT,05/27/2022,0.0,2.0
H041,R152,00-06-00,CANARSIE-ROCKAW,L,BMT,05/21/2022,172.0,68.0
H041,R152,00-06-00,CANARSIE-ROCKAW,L,BMT,05/22/2022,154.0,56.0
H041,R152,00-06-00,CANARSIE-ROCKAW,L,BMT,05/23/2022,521.0,89.0
H041,R152,00-06-00,CANARSIE-ROCKAW,L,BMT,05/24/2022,532.0,99.0
H041,R152,00-06-00,CANARSIE-ROCKAW,L,BMT,05/25/2022,558.0,113.0
H041,R152,00-06-00,CANARSIE-ROCKAW,L,BMT,05/26/2022,517.0,111.0
H041,R152,00-06-00,CANARSIE-ROCKAW,L,BMT,05/27/2022,467.0,106.0
H041,R152,00-06-01,CANARSIE-ROCKAW,L,BMT,05/21/2022,27.0,2.0
H041,R152,00-06-01,CANARSIE-ROCKAW,L,BMT,05/22/2022,21.0,2.0
H041,R152,00-06-01,CANARSIE-ROCKAW,L,BMT,05/23/2022,69.0,9.0
H041,R152,00-06-01,CANARSIE-ROCKAW,L,BMT,05/24/2022,76.0,6.0
H041,R152,00-06-01,CANARSIE-ROCKAW,L,BMT,05/25/2022,69.0,4.0
H041,R152,00-06-01,CANARSIE-ROCKAW,L,BMT,05/26/2022,61.0,6.0
H041,R152,00-06-01,CANARSIE-ROCKAW,L,BMT,05/27/2022,63.0,3.0
J001,R460,01-00-00,MARCY AV,JMZ,BMT,05/21/2022,211.0,107.0
J001,R460,01-00-00,MARCY AV,JMZ,BMT,05/22/2022,174.0,178.0
J001,R460,01-00-00,MARCY AV,JMZ,BMT,05/23/2022,465.0,259.0
J001,R460,01-00-00,MARCY AV,JMZ,BMT,05/24/2022,510.0,249.0
J001,R460,01-00-00,MARCY AV,JMZ,BMT,05/25/2022,482.0,254.0
J001,R460,01-00-00,MARCY AV,JMZ,BMT,05/26/2022,489.0,281.0
J001,R460,01-00-00,MARCY AV,JMZ,BMT,05/27/2022,468.0,205.0
J001,R460,01-00-01,MARCY AV,JMZ,BMT,05/21/2022,152.0,274.0
J001,R460,01-00-01,MARCY AV,JMZ,BMT,05/22/2022,151.0,257.0
J001,R460,01-00-01,MARCY AV,JMZ,BMT,05/23/2022,422.0,366.0
J001,R460,01-00-01,MARCY AV,JMZ,BMT,05/24/2022,399.0,326.0
J001,R460,01-00-01,MARCY AV,JMZ,BMT,05/25/2022,435.0,309.0
J001,R460,01-00-01,MARCY AV,JMZ,BMT,05/26/2022,411.0,383.0
J001,R460,01-00-01,MARCY AV,JMZ,BMT,05/27/2022,372.0,389.0
J001,R460,01-00-02,MARCY AV,JMZ,BMT,05/21/2022,210.0,212.0
J001,R460,01-00-02,MARCY AV,JMZ,BMT,05/22/2022,194.0,139.0
J001,R460,01-00-02,MARCY AV,JMZ,BMT,05/23/2022,542.0,233.0
J001,R460,01-00-02,MARCY AV,JMZ,BMT,05/24/2022,578.0,189.0
J001,R460,01-00-02,MARCY AV,JMZ,BMT,05/25/2022,593.0,207.0
J001,R460,01-00-02,MARCY AV,JMZ,BMT,05/26/2022,595.0,234.0
J001,R460,01-00-02,MARCY AV,JMZ,BMT,05/27/2022,516.0,291.0
J001,R460,01-05-00,MARCY AV,JMZ,BMT,05/21/2022,6.0,0.0
J001,R460,01-05-00,MARCY AV,JMZ,BMT,05/22/2022,8.0,0.0
J001,R460,01-05-00,MARCY AV,JMZ,BMT,05/23/2022,11.0,0.0
J001,R460,01-05-00,MARCY AV,JMZ,BMT,05/24/2022,17.0,0.0
J001,R460,01-05-00,MARCY AV,JMZ,BMT,05/25/2022,17.0,0.0
J001,R460,01-05-00,MARCY AV,JMZ,BMT,05/26/2022,9.0,0.0
J001,R460,01-05-00,MARCY AV,JMZ,BMT,05/27/2022,6.0,0.0
J001,R460,01-05-01,MARCY AV,JMZ,BMT,05/21/2022,0.0,2.0
J001,R460,01-05-01,MARCY AV,JMZ,BMT,05/22/2022,0.0,3.0
J001,R460,01-05-01,MARCY AV,JMZ,BMT,05/23/2022,0.0,3.0
J001,R460,01-05-01,MARCY AV,JMZ,BMT,05/24/2022,0.0,2.0
J001,R460,01-05-01,MARCY AV,JMZ,BMT,05/25/2022,0.0,0.0
J001,R460,01-05-01,MARCY AV,JMZ,BMT,05/26/2022,0.0,2.0
J001,R460,01-05-01,MARCY AV,JMZ,BMT,05/27/2022,0.0,1.0
J001,R460,01-06-00,MARCY AV,JMZ,BMT,05/21/2022,91.0,869.0
J001,R460,01-06-00,MARCY AV,JMZ,BMT,05/22/2022,107.0,734.0
J001,R460,01-06-00,MARCY AV,JMZ,BMT,05/23/2022,248.0,1355.0
J001,R460,01-06-00,MARCY AV,JMZ,BMT,05/24/2022,239.0,1346.0
J001,R460,01-06-00,MARCY AV,JMZ,BMT,05/25/2022,243.0,1358.0
J001,R460,01-06-00,MARCY AV,JMZ,BMT,05/26/2022,245.0,1429.0
J001,R460,01-06-00,MARCY AV,JMZ,BMT,05/27/2022,224.0,1334.0
J001,R460,01-06-01,MARCY AV,JMZ,BMT,05/21/2022,193.0,728.0
J001,R460,01-06-01,MARCY AV,JMZ,BMT,05/22/2022,145.0,603.0
J001,R460,01-06-01,MARCY AV,JMZ,BMT,05/23/2022,376.0,982.0
J001,R460,01-06-01,MARCY AV,JMZ,BMT,05/24/2022,442.0,885.0
J001,R460,01-06-01,MARCY AV,JMZ,BMT,05/25/2022,424.0,968.0
J001,R460,01-06-01,MARCY AV,JMZ,BMT,05/26/2022,396.0,1049.0
J001,R460,01-06-01,MARCY AV,JMZ,BMT,05/27/2022,396.0,1030.0
J001,R460,01-06-02,MARCY AV,JMZ,BMT,05/21/2022,231.0,324.0
J001,R460,01-06-02,MARCY AV,JMZ,BMT,05/22/2022,162.0,288.0
J001,R460,01-06-02,MARCY AV,JMZ,BMT,05/23/2022,576.0,380.0
J001,R460,01-06-02,MARCY AV,JMZ,BMT,05/24/2022,683.0,296.0
J001,R460,01-06-02,MARCY AV,JMZ,BMT,05/25/2022,663.0,339.0
